location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,source,connection_distance_km,available_capacity_mw,is_tent,tent_tier,nearest_substation_id,estimated_demand_kw,fixed_cost_eur,candidate_id
STAV2_0169,41.63162189698914,-3.5239541251788977,N-122,4,Congested,i-DE,high_imd,2.2688965781483494,0.0,True,none,4767,600,200000.0,CAND_01708
STAV2_0170,40.56683,-3.60891,N-1A,2,Congested,i-DE,upgrade,3.075851492505421,0.0,False,none,4125,300,50000.0,CAND_00527
STAV2_0171,41.18812,-3.583655,N-1A,2,Congested,i-DE,upgrade,20.675313159101997,0.0,False,none,4096,300,350000.0,CAND_00212
STAV2_0172,42.63596889961723,-3.1655451088521183,N-1A,2,Congested,i-DE,high_imd,5.588099324651145,0.0,False,none,4762,300,300000.0,CAND_01732
STAV2_0173,39.98238,-0.05845,N-225,2,Congested,i-DE,upgrade,3.351135637701822,0.0,False,none,3661,300,50000.0,CAND_00867
STAV2_0174,42.33361645489174,-2.144675330192736,N-232A,2,Congested,i-DE,high_imd,8.96319522537823,0.0,False,none,4977,300,300000.0,CAND_01769
STAV2_0175,39.68209,-0.3288817,N-234,2,Congested,i-DE,upgrade,5.409004636901377,0.0,False,none,3524,300,150000.0,CAND_01034
STAV2_0176,37.72687562917347,-1.0515114998476889,N-301,2,Congested,i-DE,grid_friendly,0.6963105273484912,0.0,False,none,3898,300,150000.0,CAND_01408
STAV2_0177,38.19207,-1.334314,N-301,2,Congested,i-DE,upgrade,0.28495516864603276,0.0,False,none,3584,300,50000.0,CAND_00575
STAV2_0178,38.525597,-1.703138,N-301,2,Congested,i-DE,upgrade,0.4804368586747923,0.0,False,none,3602,300,50000.0,CAND_00974
STAV2_0179,40.618183,-3.279721,N-320,2,Congested,i-DE,upgrade,2.4185025155094917,0.0,False,none,3267,300,50000.0,CAND_00730
STAV2_0180,40.609886358077866,-3.118471209161242,N-320A,2,Congested,i-DE,high_imd,7.536452685238748,0.0,False,none,3518,300,300000.0,CAND_01845
STAV2_0181,38.9270222234194,-2.028839218679511,N-322,4,Congested,i-DE,high_imd,3.331972353665161,0.0,True,none,3640,600,200000.0,CAND_01853
STAV2_0182,39.28478,-1.47229,N-322A,2,Congested,i-DE,upgrade,1.1807903079324926,0.0,False,none,4118,300,50000.0,CAND_00853
STAV2_0183,39.5819023972269,-1.2148468799076153,N-330A,2,Congested,i-DE,high_imd,2.3872672192859534,0.0,False,none,3604,300,200000.0,CAND_01887
STAV2_0184,37.838898,-0.777624,N-332,3,Sufficient,i-DE,upgrade,3.9668721069409325,15.36,False,none,3647,450,50000.0,CAND_01106
STAV2_0185,38.432507,-0.397384,N-332,3,Congested,i-DE,upgrade,2.2096724544257658,0.0,False,none,3679,450,50000.0,CAND_00686
STAV2_0186,38.371807,-0.4461212,N-334,5,Congested,i-DE,upgrade,2.3757440989272065,0.0,False,none,3603,750,50000.0,CAND_00854
STAV2_0187,38.29057480995289,-0.5586110814506424,N-338,4,Congested,i-DE,high_imd,5.449177203434853,0.0,True,none,4040,600,300000.0,CAND_01905
STAV2_0188,38.29253,-0.5917,N-340,4,Congested,i-DE,upgrade,2.614250685960405,0.0,True,none,3202,600,50000.0,CAND_00444
STAV2_0189,38.73875,-0.439747,N-340,4,Sufficient,i-DE,upgrade,1.5116392323897156,19.89,True,none,3854,600,50000.0,CAND_01208
STAV2_0190,40.02461883344227,-0.019357843501492267,N-340A,4,Congested,i-DE,high_imd,5.156587475096456,0.0,True,none,3507,600,300000.0,CAND_01929
STAV2_0191,38.051533,-1.2108834,N-344,2,Congested,i-DE,upgrade,3.061047696466446,0.0,False,none,3571,300,50000.0,CAND_00341
STAV2_0192,38.615204,-1.092887,N-344,2,Sufficient,i-DE,upgrade,0.7422745893275196,19.85,False,none,4054,300,50000.0,CAND_00945
STAV2_0193,39.939483339077064,-3.7630178439329125,N-400,2,Congested,i-DE,high_imd,8.105111644253743,0.0,False,none,3805,300,300000.0,CAND_01951
STAV2_0194,39.70688107832415,-3.978349819715656,N-401A,2,Congested,i-DE,high_imd,2.499090224886047,0.0,False,none,4068,300,200000.0,CAND_01962
STAV2_0195,40.360783,-4.3965583,N-403A,2,Congested,i-DE,upgrade,3.500913711413698,0.0,False,none,4961,300,50000.0,CAND_00407
STAV2_0196,38.96264,-2.744697,N-430A,2,Congested,i-DE,upgrade,13.938547822298627,0.0,False,none,3273,300,150000.0,CAND_00759
STAV2_0197,39.169215552135974,-5.897635540678118,N-5,4,Congested,i-DE,high_imd,1.0390725376868084,0.0,True,none,4874,600,200000.0,CAND_02069
STAV2_0198,39.961124,-4.843849,N-502A,2,Congested,i-DE,upgrade,1.5851514419174622,0.0,False,none,4047,300,50000.0,CAND_00668
STAV2_0199,39.489193,-6.377167,N-521,2,Congested,i-DE,upgrade,1.731210698679398,0.0,False,none,4932,300,50000.0,CAND_00956
STAV2_0200,39.968392683497356,-4.778772680459908,N-5A,2,Congested,i-DE,grid_friendly,0.8805769165809575,0.91,False,none,3284,300,150000.0,CAND_01396
STAV2_0201,41.62732,-5.173078,N-6,2,Congested,i-DE,upgrade,0.6800937786005882,0.0,False,none,4738,300,50000.0,CAND_01118
STAV2_0202,42.15851736927558,-5.765291766357841,N-6,2,Congested,i-DE,high_imd,12.846794682595043,0.0,False,none,4237,300,300000.0,CAND_02128
STAV2_0203,41.58686,-4.71882,N-601,2,Congested,i-DE,upgrade,2.358725115656556,0.0,False,none,4184,300,50000.0,CAND_00552
STAV2_0204,42.098553,-5.032123,N-610,2,Congested,i-DE,upgrade,0.7804727341220115,0.0,False,none,4732,300,50000.0,CAND_01028
STAV2_0205,40.69666,-6.41751,N-620,2,Congested,i-DE,upgrade,13.779684952234804,0.0,False,none,4816,300,150000.0,CAND_00250
STAV2_0206,41.95772259633738,-4.45245909764587,N-620,2,Congested,i-DE,high_imd,2.483078156013536,0.0,False,none,4268,300,200000.0,CAND_02153
STAV2_0207,42.275448,-3.896919,N-620A,2,Congested,i-DE,upgrade,8.119356047688647,0.0,False,none,4204,300,150000.0,CAND_00955
STAV2_0208,42.93125327703823,-5.112357106209384,N-621,2,Moderate,i-DE,grid_friendly,0.024025389851200434,2.4,False,none,4689,300,150000.0,CAND_01419
STAV2_0209,42.95543,-2.819914,N-622,4,Congested,i-DE,upgrade,4.510451412118804,0.0,True,none,4660,600,50000.0,CAND_00971
STAV2_0210,42.42062726555179,-3.682433156130104,N-623,4,Congested,i-DE,high_imd,4.939047490766763,0.0,True,none,3327,600,200000.0,CAND_02169
STAV2_0211,42.89337183542718,-2.7236557657036102,N-624,4,Congested,i-DE,high_imd,4.35882232002884,0.0,True,comprehensive,3017,600,200000.0,CAND_02170
STAV2_0212,42.62890521701198,-3.8577296549759734,N-627,4,Congested,i-DE,high_imd,13.566465859977486,0.0,True,comprehensive,4783,600,300000.0,CAND_02174
STAV2_0213,39.84905943100576,-6.332275148046952,N-630,2,Congested,i-DE,high_imd,13.719783405783268,0.0,False,none,4854,300,300000.0,CAND_02181
STAV2_0214,40.69916,-5.623416,N-630,2,Congested,i-DE,upgrade,1.9470374256237462,0.0,False,none,7133,300,50000.0,CAND_00480
STAV2_0215,42.36074122824551,-5.567129560968874,N-630,2,Congested,i-DE,high_imd,4.85562811748714,0.0,False,none,4694,300,200000.0,CAND_02195
STAV2_0216,40.388157,-5.751917,N-630A,2,Congested,i-DE,upgrade,0.18837912312091135,0.0,False,none,4811,300,50000.0,CAND_00928
STAV2_0217,43.11345893523968,-2.5192623529783646,N-636,4,Congested,i-DE,high_imd,2.4353782710609626,0.0,True,comprehensive,4506,600,200000.0,CAND_02221
STAV2_FIX_001,38.775545,-2.446657,N-322,4,Congested,Endesa,afir_closer,,0.0,True,comprehensive,NO_SUBSTATION,600,1150000.0,CAND_AFIR_001
STAV2_FIX_002,37.900207,-6.644477,N-433,4,Congested,Endesa,afir_closer,,0.0,True,comprehensive,NO_SUBSTATION,600,1150000.0,CAND_AFIR_002
STAV2_FIX_003,41.512416,-0.068422,AP-2,4,Congested,Endesa,afir_closer,,0.0,True,core,NO_SUBSTATION,600,1150000.0,CAND_AFIR_003
STAV2_FIX_004,40.455491,-1.232499,A-23,4,Congested,Endesa,afir_closer,,0.0,True,core,NO_SUBSTATION,600,1150000.0,CAND_AFIR_004
STAV2_FIX_005,37.82396,-6.716242,N-435,2,Congested,Endesa,afir_closer,,0.0,False,none,NO_SUBSTATION,300,1150000.0,CAND_AFIR_005
STAV2_FIX_006,43.069502,-4.755363,N-621,2,Congested,Endesa,afir_closer,,0.0,False,none,NO_SUBSTATION,300,1150000.0,CAND_AFIR_006
STAV2_FIX_007,38.695176,-4.919327,N-502,2,Congested,Endesa,afir_closer,,0.0,False,none,NO_SUBSTATION,300,1150000.0,CAND_AFIR_007
STAV2_FIX_008,42.681726,-8.634557,AP-9,4,Congested,Endesa,afir_closer,,0.0,True,core,NO_SUBSTATION,600,1150000.0,CAND_AFIR_008
