agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_28419,BCN,MUR,301.43434003222217,301.43434003222217,stranded,0,0.0,0.0,0.0,570.0,6,45.9,45.9,0.0
TRIP_16185,SEV,MAD,301.4618745292868,301.4618745292868,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_06090,MAD,BCN,301.5045819087198,301.5045819087198,stranded,0,0.0,0.0,0.0,655.0,10,58.5,58.5,0.0
TRIP_14636,MAD,SEV,301.78624783343525,301.78624783343525,stranded,0,0.0,0.0,0.0,540.0,3,52.78,52.78,0.0
TRIP_24154,VLD,SEV,301.87968215400883,301.87968215400883,stranded,0,0.0,0.0,0.0,595.0,4,58.5,58.5,0.0
TRIP_21909,MAD,BUR,302.0448909902342,302.0448909902342,stranded,0,0.0,0.0,0.0,240.0,2,49.723012066257915,49.723012066257915,0.0
TRIP_24910,VLD,SEV,302.3002339867076,302.3002339867076,stranded,0,0.0,0.0,0.0,595.0,4,45.0,45.0,0.0
TRIP_29603,MUR,BCN,302.34290181798553,302.34290181798553,stranded,0,0.0,0.0,0.0,570.0,6,58.5,58.5,0.0
TRIP_16226,SEV,MAD,302.52549760911927,302.52549760911927,stranded,0,0.0,0.0,0.0,540.0,3,57.6,57.6,0.0
TRIP_29314,MUR,BCN,302.54773388214113,302.54773388214113,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_17396,SEV,MAD,302.782772438554,302.782772438554,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_24953,VLD,SEV,302.9252384227749,302.9252384227749,stranded,0,0.0,0.0,0.0,595.0,4,55.2,55.2,0.0
TRIP_27828,BCN,MUR,302.97261795435685,302.97261795435685,stranded,0,0.0,0.0,0.0,570.0,6,58.5,58.5,0.0
TRIP_43252,MAD,SEV,303.00030898471584,303.00030898471584,stranded,0,0.0,0.0,0.0,540.0,3,58.5,58.5,0.0
TRIP_14209,MAD,SEV,303.0250856526253,303.0250856526253,stranded,0,0.0,0.0,0.0,540.0,3,55.2,55.2,0.0
TRIP_16889,SEV,MAD,303.2290998342468,303.2290998342468,stranded,0,0.0,0.0,0.0,540.0,3,70.84,70.84,0.0
TRIP_04324,MAD,BCN,303.4179883349952,303.4179883349952,stranded,0,0.0,0.0,0.0,655.0,10,55.2,55.2,0.0
TRIP_28304,BCN,MUR,303.5489776456034,303.5489776456034,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_04890,MAD,BCN,303.5945585393649,303.5945585393649,stranded,0,0.0,0.0,0.0,655.0,10,58.5,58.5,0.0
TRIP_14462,MAD,SEV,303.69072020250337,303.69072020250337,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_04218,MAD,BCN,303.7736207182494,303.7736207182494,stranded,0,0.0,0.0,0.0,655.0,10,58.5,58.5,0.0
TRIP_14703,MAD,SEV,303.81399121988994,303.81399121988994,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
TRIP_49730,VLD,SEV,303.84238186160286,303.84238186160286,stranded,0,0.0,0.0,0.0,595.0,4,70.07000000000001,70.07000000000001,0.0
TRIP_01834,MAD,BIL,303.9682319799333,303.9682319799333,stranded,0,0.0,0.0,0.0,410.0,7,56.40795361200497,56.40795361200497,0.0
TRIP_15895,MAD,SEV,303.97805058854306,303.97805058854306,stranded,0,0.0,0.0,0.0,540.0,3,76.36,76.36,0.0
TRIP_29925,MUR,BCN,304.0113460238822,304.0113460238822,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_43541,SEV,MAD,304.1180124929224,304.1180124929224,stranded,0,0.0,0.0,0.0,540.0,3,53.36,53.36,0.0
TRIP_49939,VLD,SEV,304.223023637931,304.223023637931,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
TRIP_16230,SEV,MAD,304.31897901512366,304.31897901512366,stranded,0,0.0,0.0,0.0,540.0,3,58.5,58.5,0.0
TRIP_27863,BCN,MUR,304.4084017009668,304.4084017009668,stranded,0,0.0,0.0,0.0,570.0,6,45.9,45.9,0.0
TRIP_06793,MAD,BCN,304.42816367503883,304.42816367503883,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_22311,BUR,MAD,304.43846783278553,304.43846783278553,stranded,0,0.0,0.0,0.0,240.0,2,45.9,45.9,0.0
TRIP_43451,MAD,SEV,304.52381339965854,304.52381339965854,stranded,0,0.0,0.0,0.0,540.0,3,58.5,58.5,0.0
TRIP_05612,MAD,BCN,304.71978724633425,304.71978724633425,stranded,0,0.0,0.0,0.0,655.0,10,58.5,58.5,0.0
TRIP_17306,SEV,MAD,304.72523957392696,304.72523957392696,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
TRIP_15381,MAD,SEV,304.7295107480714,304.7295107480714,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_28817,BCN,MUR,305.0686270136964,305.0686270136964,stranded,0,0.0,0.0,0.0,570.0,6,70.07000000000001,70.07000000000001,0.0
TRIP_27253,BCN,MUR,305.0842344129312,305.0842344129312,stranded,0,0.0,0.0,0.0,570.0,6,58.5,58.5,0.0
TRIP_04291,MAD,BCN,305.11405237948316,305.11405237948316,stranded,0,0.0,0.0,0.0,655.0,10,70.07000000000001,70.07000000000001,0.0
TRIP_30085,MUR,BCN,305.2213693894559,305.2213693894559,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_43933,GRN,MAL,305.41692865931986,305.41692865931986,stranded,0,0.0,0.0,0.0,130.3814786779781,4,28.318996142922494,28.318996142922494,0.0
TRIP_03998,MAD,BCN,305.4966066381391,305.4966066381391,stranded,0,0.0,0.0,0.0,655.0,10,70.07000000000001,70.07000000000001,0.0
TRIP_05321,MAD,BCN,305.6655051193639,305.6655051193639,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_00452,MAD,BIL,305.7459329331814,305.7459329331814,stranded,0,0.0,0.0,0.0,410.0,7,55.2,55.2,0.0
TRIP_04380,MAD,BCN,305.8728039150932,305.8728039150932,stranded,0,0.0,0.0,0.0,655.0,10,70.07000000000001,70.07000000000001,0.0
TRIP_20264,VLD,MAD,306.0246963570345,306.0246963570345,stranded,0,0.0,0.0,0.0,190.0,2,35.343660452229415,35.343660452229415,0.0
TRIP_30927,MUR,BCN,306.03086365174,306.03086365174,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_14610,MAD,SEV,306.08372908694105,306.08372908694105,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_42923,MAD,BCN,306.0881153785368,306.0881153785368,stranded,0,0.0,0.0,0.0,655.0,10,45.9,45.9,0.0
TRIP_17049,SEV,MAD,306.17989175024286,306.17989175024286,stranded,0,0.0,0.0,0.0,540.0,3,70.84,70.84,0.0
TRIP_16732,SEV,MAD,306.2931402672563,306.2931402672563,stranded,0,0.0,0.0,0.0,540.0,3,45.9,45.9,0.0
TRIP_04541,MAD,BCN,306.5328076400384,306.5328076400384,stranded,0,0.0,0.0,0.0,655.0,10,57.6,57.6,0.0
TRIP_49770,VLD,SEV,306.60908211395997,306.60908211395997,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
